rec-id,gender,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform,income,age,attr-depend-on-normalage,sex,blood-pressure,native_country,marital,age-Australia-pyramidal
rec-9211-org,female,liana,ovens,2914,sydney,04 1247 8305,5279 9811 8576 4960,66061.43,101,211717.8,17,43,f,72.797,Australia,Married,40
rec-9212-org,female,olivia,tunstall,2602,perth,04 0176 7913,6011 8727 4805 2863,56980.74,102,90005.9,57,34,m,77.798,Australia,Single,42
rec-9213-dup-0,male,natalya,geoahge,2612,syeney,,3536 1109 81553 0988,36146.72,8,54087.9,51,38,m,71.375,japan,Married,55
rec-9213-dup-1,male,nadalia,george,2622,sydnsy,,3536 1109 15533 0988,36146.72,8,54087.9,51,38,m,71.375,japan,Married,55
rec-9213-org,male,natalia,george,2612,sydney,07 0407 8903,3536 1109 1553 0988,36146.72,8,54087.9,51,38,m,71.375,japan,Married,55
rec-9214-org,male,katelyn,hinks,2913,melbourne,08 9394 2046,4916 7112 5427 8424,15719.58,23,66728.2,14,27,na,71.159,Australia,Single,44
rec-9215-org,female,madison,blake,2604,melbourne,07 4031 3712,5305 5568 2979 2094,60041.12,9,16188.3,64,23,na,74.930,Australia,Single,29
rec-9216-dup-0,,jessica,gulli,261y,melbourne,,4929 9495 5927 7742,41961.61,109,43018.0,9,51,f,81.151,japan,Married,68
rec-9216-dup-1,male,jessika,guly,2618,melbourne,,4929 9495 5927 7742,41961.61,109,43018.0,49,51,f,81.151,japan,Married,68
rec-9216-org,male,jessica,gully,2617,melbourne,07 8701 9342,4929 9495 5927 7742,41961.61,109,43018.0,99,51,f,81.151,japan,Married,68
rec-9217-org,male,seanna,hamers,2614,melbourne,04 4690 6462,5509 8816 8023 1477,44475.06,50,46059.0,35,52,m,86.763,japan,Married,72
rec-9218-dup-0,,ljra,hp,2905,melbourne,04 3546 6769,5577 2211 219 7896,37012.52,44,12912.8,6,47,na,75.094,united state of america,Married,18
rec-9218-org,male,lara,ho,2905,melbourne,04 3546 6769,5577 2211 1219 7896,37012.52,44,12912.8,96,47,na,75.094,united state of america,Married,18
rec-9219-dup-0,,brokoe,donaldston,2616,canberra,,6011 9536 3694 8303,38220.13,7,93057.6,65,77,m,72.214,Australia,Widowed,62
rec-9219-dup-1,,bruke,donaldjon,2615,canberra,,6011 953 3694 8303,38220.13,7,93057.6,65,77,m,72.214,Australia,Widowed,62
rec-9219-dup-2,male,broocke,tonaldson,2615,canbeahra,02 8788 6195,6011 95636 3694 8303,38220.13,7,93057.6,66,77,m,72.214,Australia,Widowed,62
rec-9219-org,male,brooke,donaldson,2615,canberra,02 8788 6195,6011 9536 3694 8303,38220.13,7,93057.6,65,77,m,72.214,Australia,Widowed,62
rec-9220-dup-0,male,vanejsa,kamlin,291e,sydnsy,,5516 4487 1139 0648,73024.52,87,102897.7,44,51,na,82.359,Australia,Widowed,16
rec-9220-org,male,vanessa,gamlin,2914,sydney,04 0903 2020,5516 4487 1139 0648,73024.52,87,102897.7,44,51,na,82.359,Australia,Widowed,16
rec-9221-org,male,maya,byers,2607,perth,08 9318 4447,4585 4544 1184 9742,64863.82,103,46952.4,53,43,m,69.714,Australia,Married,56
rec-9222-org,female,giorgia,ho,2602,sydney,02 6181 8902,5526 2842 3030 5371,77984.78,43,163726.6,12,52,f,81.921,united state of america,Married,61
rec-9223-dup-0,,mateline,kilbertson,2617,,03 8544 8251,3599 7820 4787 3421,45194.00,33,85943.0,109,43,f,79.615,japan,Married,38
rec-9223-dup-1,,mateline,gilbertjon,2617,sydney,,3599 87820 4787 3421,45194.00,33,85943.0,105,43,f,79.615,japan,Married,38
rec-9223-org,male,madeline,gilbertson,2617,sydney,03 8544 8251,3599 7820 4787 3421,45194.00,33,85943.0,105,43,f,79.615,japan,Married,38
rec-9224-org,female,imogen,girdler,2906,perth,02 0384 8914,4486 8079 3310 9079,69299.49,16,34005.7,15,40,f,75.017,united state of america,Single,32
rec-9225-org,male,isabella,tenbensel,2604,sydney,08 0575 0823,5353 6417 6013 6971,45835.30,114,1044.0,89,35,na,78.106,united state of america,Married,6
rec-9226-dup-0,,cyynlay,rosborouf,2692,zydney,04 5866 9057,4916 3803 3886 0118,36386.05,32,81094.3,84,29,na,78.043,united state of america,Married,73
rec-9226-org,female,fyynlay,rosborough,2602,sydney,04 5866 9057,4916 3803 3886 0118,36386.05,32,81094.3,84,29,na,78.043,united state of america,Married,73
rec-9227-dup-0,female,mateleine,sheley,26p2,hobat,,5598 9134 4105 4021,66745.31,64,85869.8,35,60,na,75.591,Australia,Married,45
rec-9227-dup-1,female,mateleine,shelley,2602,hobardt,,5598 9134 405 4021,66745.31,64,85869.8,357,60,na,75.591,Australia,Married,45
rec-9227-org,female,madeleine,shelley,2602,hobart,04 1182 5183,5598 9134 4105 4021,66745.31,64,85869.8,35,60,na,75.591,Australia,Married,45
rec-9228-dup-0,,tahlia,hoffman,290t,melbourne,,4486 3532 52665 3005,60050.15,17,30269.7,2,31,f,72.687,Australia,Married,38
rec-9228-dup-1,male,tahlia,hovman,2906,melborne,08 6381 7397,4486 3532 665 3005,60050.15,17,30269.7,42,31,f,72.687,Australia,Married,38
rec-9228-org,male,tahlia,hoffman,2905,melbourne,08 6381 7397,4486 3532 5665 3005,60050.15,17,30269.7,24,31,f,72.687,Australia,Married,38
rec-9229-dup-0,,am1>er,omann,2621,melbourne,02 8987 3311,3542 4212 1367 724,20646.11,83,235681.4,37,82,f,77.944,united state of america,Divorced,48
rec-9229-dup-1,,amper,hmann,26q1,melbourne,02 8987 3311,3542 4212 1367 67245,20646.11,83,235681.4,37,82,f,77.944,united state of america,Divorced,48
rec-9229-dup-2,male,ambwr,hmann,2611,,02 8987 3311,352 4212 1367 7245,20646.11,83,235681.4,7,82,f,77.944,united state of america,Divorced,48
rec-9229-org,male,amber,homann,2611,melbourne,02 8987 3311,3542 4212 1367 7245,20646.11,83,235681.4,37,82,f,77.944,united state of america,Divorced,48
rec-9230-dup-0,,matjlda,combridge,2602,jydney,,5560 0429 6372 7097,79093.75,74,86502.9,1,52,f,73.877,united state of america,Married,54
rec-9230-dup-1,male,matikda,compridge,2602,sydn4y,,5560 0429 66372 7097,79093.75,74,86502.9,91,52,f,73.877,united state of america,Married,54
rec-9230-org,male,matilda,combridge,2602,sydney,04 1347 3820,5560 0429 6372 7097,79093.75,74,86502.9,91,52,f,73.877,united state of america,Married,54
rec-9231-dup-0,female,vanejsa,tr:mmer,missing,brisbne,,5359 1804 1305 4301,70855.96,20,18867.6,87,21,f,75.689,united state of america,Single,56
rec-9231-org,female,vanessa,trimmer,2902,brisbane,04 4814 7178,5359 1804 1305 4301,70855.96,20,18867.6,87,21,f,75.689,united state of america,Single,56
rec-9232-dup-0,,tiarna,campbel,2617,sydne7,08 2252 7840,54753 5732 3736 0329,33841.89,98,50504.6,645,42,na,77.938,united state of america,Married,87
rec-9232-org,male,tiarna,campbell,2617,sydney,08 2252 7840,5473 5732 3736 0329,33841.89,98,50504.6,65,42,na,77.938,united state of america,Married,87
rec-9233-dup-0,,ela,leon,2617,melborne,,3574 8834 09993 9618,74425.56,37,69277.0,28,57,m,71.741,India,Married,61
rec-9233-dup-1,,elka,leon,26q7,melbourne,,3574 8834 99939618,74425.56,37,69277.0,28,57,m,71.741,India,Married,61
rec-9233-org,male,ella,leon,2617,melbourne,03 3857 6690,3574 8834 9993 9618,74425.56,37,69277.0,28,57,m,71.741,India,Married,61
rec-9234-org,male,giorgia,dixon,2604,sydney,04 5146 5518,4532 5161 4637 0733,75346.39,105,104124.6,42,50,na,79.176,Srilanka,Married,79
rec-9235-dup-0,,loren,white,missing,perth,08 4147 7498,5349 3257 27324 7276,68806.40,6,114224.7,852,52,f,75.177,united state of america,Married,58
rec-9235-org,male,lauren,white,2903,perth,08 4147 7498,5349 3257 2324 7276,68806.40,6,114224.7,52,52,f,75.177,united state of america,Married,58
rec-9236-org,male,pace,karolewski,2602,melbourne,03 7402 4322,4916 5461 3597 2658,61876.86,57,26482.8,13,17,f,72.892,united state of america,Single,1
rec-9237-org,female,monique,tiller,2614,sydney,02 8854 3868,5104 1038 3530 6131,33993.10,90,116707.1,103,28,na,72.946,united state of america,Married,60
rec-9238-org,male,helena,millar,2607,perth,03 4742 0556,4539 1063 2353 1407,68473.74,95,38166.3,70,44,na,70.658,Australia,Divorced,53
rec-9239-dup-0,,alicya,wahlztedt,2902,perth,,4486 0002 5290 75471,73702.02,27,75353.0,51,62,m,73.292,India,Married,26
rec-9239-dup-1,male,alikia,wahlsdedt,2902,perth,,4486 0002 52290 5471,73702.02,27,75353.0,591,62,m,73.292,India,Married,26
rec-9239-dup-2,,alifia,wahl5tedt,2902,perdh,,4486 0002 5290 5471,73702.02,27,75353.0,51,62,m,73.292,India,Married,26
rec-9239-org,male,alicia,wahlstedt,2902,perth,04 2512 2363,4486 0002 5290 5471,73702.02,27,75353.0,51,62,m,73.292,India,Married,26
rec-9240-org,male,tansy,stewen,2606,sydney,08 6216 7547,4398 5645 0162 6003,79820.71,87,31176.2,89,21,na,70.506,united state of america,Single,43
rec-9241-org,female,annalise,rudd,2614,sydney,04 3550 8247,4556 9187 9725 7188,41368.90,53,100582.1,32,28,na,77.220,Australia,Married,17
rec-9242-org,male,hannah,casasola,2615,melbourne,02 1003 8692,4716 3248 3131 0231,38476.45,98,87686.1,16,58,f,83.937,Australia,Married,44
rec-9243-org,female,emiily,mccracken,2614,sydney,03 7922 8407,4929 2661 6570 3726,63121.76,64,81217.5,43,59,f,68.473,Australia,Divorced,8
rec-9244-dup-0,,oliyia,sivior,261r,sydney,,4024 0071 6435 3814,54018.44,87,57227.5,53,68,m,75.923,united state of america,Married,18
rec-9244-dup-1,female,oliyia,stiviour,2616,sydney,,4024 0071 6435 3814,54018.44,87,57227.5,3,68,m,75.923,united state of america,Married,18
rec-9244-dup-2,,olivya,siviour,2615,sydnry,,424 0071 6435 3814,54018.44,87,57227.5,53,68,m,75.923,united state of america,Married,18
rec-9244-org,female,olivia,siviour,2615,sydney,08 3202 4249,4024 0071 6435 3814,54018.44,87,57227.5,53,68,m,75.923,united state of america,Married,18
rec-9245-org,male,marlee,kilby,2913,perth,07 0742 9140,5195 1550 7742 5508,63805.75,8,2927.7,87,24,na,73.725,Australia,Married,20
rec-9246-org,female,lucy,bishop,2611,brisbane,02 2451 6322,3564 7095 7053 9153,54208.33,47,70922.5,23,27,f,72.115,Australia,Single,37
rec-9247-dup-0,male,angelika,baahtel,2906,melbournw,,6011 5521 10585936,59863.49,16,128268.8,77,50,f,81.338,united state of america,Married,47
rec-9247-dup-1,male,ankelica,bardel,2906,melbourne,,6011 5521 1058 59236,59863.49,16,128268.8,077,50,f,81.338,united state of america,Married,47
rec-9247-dup-2,,ankelica,baahtel,290y,melbourne,,6011 5521 1058 5936,59863.49,16,128268.8,77,50,f,81.338,united state of america,Married,47
rec-9247-org,male,angelica,bartel,2906,melbourne,04 7777 1913,6011 5521 1058 5936,59863.49,16,128268.8,77,50,f,81.338,united state of america,Married,47
rec-9248-dup-0,,julya,feleppa,26o7,melbourne,,4539 8625 2128 2744,63838.02,30,62301.2,140,71,m,71.933,united state of america,Widowed,38
rec-9248-dup-1,male,sulia,felepa,missing,melbourne,,4539 8625 32128 2744,63838.02,30,62301.2,104,71,m,71.933,united state of america,Widowed,38
rec-9248-org,male,julia,feleppa,2607,melbourne,02 9180 6391,4539 8625 2128 2744,63838.02,30,62301.2,104,71,m,71.933,united state of america,Widowed,38
rec-9249-dup-0,female,hariet,blacke,2715,brisbane,,4532 60864591 8706,41911.00,76,77139.7,70,33,m,73.984,Australia,Single,2
rec-9249-dup-1,female,harrjet,blwke,2615,brizbane,,40532 6086 4591 8706,41911.00,76,77139.7,70,33,m,73.984,Australia,Single,2
rec-9249-org,female,harriet,blake,2615,brisbane,02 1780 1019,4532 6086 4591 8706,41911.00,76,77139.7,70,33,m,73.984,Australia,Single,2
rec-9250-org,male,danielle,deakin,2606,melbourne,08 6224 4609,4556 9725 6622 3350,61555.86,18,64568.5,21,60,na,77.498,united state of america,Married,72
rec-9251-dup-0,,ckaitlin,conaghty,2992,melbourne,,601 5673 4287 4981,63318.97,37,72825.3,20,43,f,76.957,united state of america,Divorced,51
rec-9251-org,male,kaitlin,conaghty,2902,melbourne,04 2822 9331,6011 5673 4287 4981,63318.97,37,72825.3,20,43,f,76.957,united state of america,Divorced,51
rec-9252-dup-0,,emiili,grainger,2904,melbourne,,5452 1513 10195 3910,46117.86,100,63934.8,22,34,m,76.266,Australia,Single,2
rec-9252-org,female,emiily,grainger,2904,melbourne,07 4259 5937,5452 1513 1019 3910,46117.86,100,63934.8,20,34,m,76.266,Australia,Single,2
rec-9253-org,male,ella,serafin,2913,melbourne,08 1935 4534,5413 0677 4506 3767,55745.67,111,144044.9,86,65,f,71.478,Australia,Divorced,30
rec-9254-dup-0,female,georgis,campbel,26q5,melpourne,,4916 0979 0068 0381,43501.96,100,29631.3,85,26,f,74.373,united state of america,Single,73
rec-9254-org,female,georgia,campbell,2615,melbourne,02 6997 2001,4916 0979 0068 0381,43501.96,100,29631.3,85,26,f,74.373,united state of america,Single,73
rec-9255-dup-0,,rachel,daindon,missing,brisvane,04 6354 2752,4024 0071 38711 7098,68132.27,81,29135.9,48,39,m,78.678,united state of america,Married,25
rec-9255-org,female,rachel,dainton,2903,brisbane,04 6354 2752,4024 0071 3711 7098,68132.27,81,29135.9,48,39,m,78.678,united state of america,Married,25
rec-9256-org,male,chloe,ikonomou,2611,sydney,02 2844 1808,5569 1189 8670 9709,21227.16,72,210778.5,65,62,f,73.320,Australia,Married,66
rec-9257-org,male,sienna,blake,2602,canberra,04 1108 1260,5391 8786 2391 8583,50715.58,113,24418.9,106,27,f,79.211,Australia,Married,57
rec-9258-org,male,amy,clarke,2903,perth,04 6233 7384,4539 4197 0010 5939,12205.70,115,2628.7,40,35,na,75.406,Australia,Single,31
rec-9259-dup-0,,jacqueline,flanery,2616,perth,,5167 225 4410 2305,83252.71,21,72824.9,78,45,f,76.279,united state of america,Married,48
rec-9259-org,female,jacqueline,flannery,2615,perth,04 0859 9639,5167 2925 4410 2305,83252.71,21,72824.9,78,45,f,76.279,united state of america,Married,48
rec-9260-org,male,renee,sette,2902,sydney,02 2136 9051,5484 7378 7952 0089,49332.53,42,87832.0,74,32,f,72.534,Australia,Divorced,69
rec-9261-dup-0,,jul8ana,maita,2914,canverra,04 3130 7547,4628 9543 7642 3622,35307.25,54,143743.5,55,61,f,76.276,united state of america,Widowed,47
rec-9261-dup-1,female,zuliana,maisa,missing,canberra,,4628 9543 76422 3622,35307.25,54,143743.5,55,61,f,76.276,united state of america,Widowed,47
rec-9261-org,female,juliana,maida,2913,canberra,04 3130 7547,4628 9543 7642 3622,35307.25,54,143743.5,55,61,f,76.276,united state of america,Widowed,47
rec-9262-dup-0,female,cascha,tan kiank,2627,brisvane,,5312 7612 6782 9504,61308.54,98,44109.2,45,26,na,71.133,India,Married,14
rec-9262-org,female,sascha,tan kiang,2617,brisbane,07 4140 2658,5312 7612 6782 9504,61308.54,98,44109.2,45,26,na,71.133,India,Married,14
rec-9263-dup-0,male,rupy,ryne,2608,canber5a,,5141 4806 1723 1769,60516.41,78,146010.7,30,62,f,83.518,united state of america,Divorced,17
rec-9263-dup-1,male,rubi,rhyne,26p7,cannerra,,5141 4806 17231769,60516.41,78,146010.7,30,62,f,83.518,united state of america,Divorced,17
rec-9263-org,male,ruby,rhyne,2607,canberra,08 1430 4651,5141 4806 1723 1769,60516.41,78,146010.7,30,62,f,83.518,united state of america,Divorced,17
rec-9264-dup-0,,claudya,maon,2611,brisbane,08 9177 1666,4532 0856 6027 903,36498.44,78,158885.3,799,78,f,78.872,japan,Widowed,17
rec-9264-dup-1,,clodia,mahon,2621,brisnane,,4532 0856 6027 9043,36498.44,78,158885.3,79,78,f,78.872,japan,Widowed,17
rec-9264-org,female,claudia,mahon,2611,brisbane,08 9177 1666,4532 0856 6027 9043,36498.44,78,158885.3,79,78,f,78.872,japan,Widowed,17
rec-9265-org,male,brianna,bellchambers,2603,sydney,04 6560 6713,5241 9668 1762 7300,51949.75,18,79423.8,27,36,m,70.076,united state of america,Married,26
rec-9266-dup-0,male,kadelyn,signorel1i,2607,sydney,02 0156 9308,4024 00718616 7143,58453.33,26,131453.0,947,37,f,80.969,Australia,Divorced,82
rec-9266-dup-1,male,ckatelyn,signorelly,2606,sydne7,,4024 0071 816 7143,58453.33,26,131453.0,94,37,f,80.969,Australia,Divorced,82
rec-9266-dup-2,male,katwlyn,zignorelli,2696,stdney,02 0156 9308,4024 0071 616 7143,58453.33,26,131453.0,94,37,f,80.969,Australia,Divorced,82
rec-9266-org,male,katelyn,signorelli,2606,sydney,02 0156 9308,4024 0071 8616 7143,58453.33,26,131453.0,94,37,f,80.969,Australia,Divorced,82
rec-9267-dup-0,,tiaha,wheatley,missing,sydne7,07 8472 3298,5550 4987 794 6987,53936.51,115,159164.2,33,48,f,78.582,Australia,Married,3
rec-9267-org,male,tiana,wheatley,2607,sydney,07 8472 3298,5550 4987 3794 6987,53936.51,115,159164.2,33,48,f,78.582,Australia,Married,3
rec-9268-dup-0,,pella,will<ey,2603,sydney,,5580 3385 0393 9903,55491.70,109,69637.8,104,44,na,74.206,Australia,Married,17
rec-9268-dup-1,male,bela,wilky,2692,sydmey,07 9170 3457,5580 3385 0393 9903,55491.70,109,69637.8,1014,44,na,74.206,Australia,Married,17
rec-9268-dup-2,,pella,wilky,2601,sydney,07 9170 3457,5580 3385 093 9903,55491.70,109,69637.8,104,44,na,74.206,Australia,Married,17
rec-9268-org,male,bella,wilkey,2602,sydney,07 9170 3457,5580 3385 0393 9903,55491.70,109,69637.8,104,44,na,74.206,Australia,Married,17
rec-9269-dup-0,,xloe,andrae,291e,sydne6,02 9759 5046,6011 1331 0233 7253,75134.99,111,20871.3,1103,74,m,70.669,united state of america,Widowed,57
rec-9269-dup-1,,cloe,andra,missing,sydne,02 9759 5046,6011 1331 0233 7253,75134.99,111,20871.3,103,74,m,70.669,united state of america,Widowed,57
rec-9269-org,female,chloe,andrae,2913,sydney,02 9759 5046,6011 1331 0233 7253,75134.99,111,20871.3,103,74,m,70.669,united state of america,Widowed,57
rec-9270-org,male,seanna,de gennaro,2605,melbourne,02 3932 1811,4556 1157 9004 8371,91455.41,96,68692.7,69,67,na,83.253,united state of america,Widowed,52
rec-9271-dup-0,,amalya,robston,2902,sydjey,04 6099 6625,4532 51931860 2560,70459.65,82,38691.9,61,65,f,67.951,Australia,Widowed,46
rec-9271-org,male,amalia,robson,2902,sydney,04 6099 6625,4532 5193 1860 2560,70459.65,82,38691.9,61,65,f,67.951,Australia,Widowed,46
rec-9272-org,male,lauren,carie,2913,melbourne,07 8004 8814,3599 0483 3589 1792,52968.37,36,42559.7,103,15,na,79.111,Australia,Single,51
rec-9273-org,male,imogen,white,2913,melbourne,03 3051 0214,4539 2771 2302 1020,75121.08,62,42058.4,57,33,na,72.933,Australia,Single,43
rec-9274-dup-0,,olifia,poreki,2905,sydney,,6011 4222 744 4659,43580.59,111,17655.1,33,39,f,72.329,Australia,Married,69
rec-9274-dup-1,male,olivya,poreki,2904,sydjey,04 1766 7376,6011 4222 745 4659,43580.59,111,17655.1,33,39,f,72.329,Australia,Married,69
rec-9274-org,male,olivia,porecki,2905,sydney,04 1766 7376,6011 4222 7454 4659,43580.59,111,17655.1,33,39,f,72.329,Australia,Married,69
rec-9275-dup-0,,isapella,dutjon,2902,hobart,,5568 2573 48685 3815,59936.54,108,99919.1,73,40,na,79.368,japan,Single,17
rec-9275-org,female,isabella,dutson,2902,hobart,04 0105 0400,5568 2573 8685 3815,59936.54,108,99919.1,73,40,na,79.368,japan,Single,17
rec-9276-org,male,chantelle,campbell,2618,perth,07 7812 3513,4929 7470 5241 0061,48541.55,37,14242.4,33,49,f,77.159,united state of america,Married,25
rec-9277-dup-0,,aleandra,lupe,2624,melbourne,,6011 5398 9893 6183,83925.52,115,27229.3,106,57,na,75.180,Australia,Single,18
rec-9277-dup-1,male,aleandra,lupe,2614,melborne,,6011 53938 9893 6183,83925.52,115,27229.3,106,57,na,75.180,Australia,Single,18
rec-9277-org,male,alexandra,lubbe,2614,melbourne,08 9126 9116,6011 5398 9893 6183,83925.52,115,27229.3,106,57,na,75.180,Australia,Single,18
rec-9278-dup-0,,parist,nappstein,2y14,sydney,,4929 5035 9655 0965,11847.81,75,42397.5,104,60,na,77.615,united state of america,Divorced,39
rec-9278-org,male,paris,knappstein,2614,sydney,04 5894 8139,4929 5035 9655 0965,11847.81,75,42397.5,104,60,na,77.615,united state of america,Divorced,39
rec-9279-org,male,grace,ryan,2902,perth,07 2543 0707,4929 2335 9568 0619,32251.34,61,85380.0,95,45,m,71.249,japan,Divorced,76
rec-9280-dup-0,male,hayly,tritkell,2913,melbourne,,5229 1241 0366 64777,48226.96,99,75004.6,93,26,m,77.966,Australia,Married,28
rec-9280-dup-1,,haylye,dridgell,2913,melbourne,,5229 41241 0366 6477,48226.96,99,75004.6,99,26,m,77.966,Australia,Married,28
rec-9280-dup-2,,hayly,tridkell,291e,melbourne,04 2769 3215,5229 12410 0366 6477,48226.96,99,75004.6,99,26,m,77.966,Australia,Married,28
rec-9280-org,male,hayley,tridgell,2913,melbourne,04 2769 3215,5229 1241 0366 6477,48226.96,99,75004.6,99,26,m,77.966,Australia,Married,28
rec-9281-dup-0,,paig,edgecombe,2618,melbourne,,4486 8421 75704931,41981.14,75,50511.9,15,22,m,74.975,united state of america,Married,18
rec-9281-dup-1,,paihe,edgecompe,26q7,melbourne,,4486 8421 7570 4931,41981.14,75,50511.9,15,22,m,74.975,united state of america,Married,18
rec-9281-org,female,paige,edgecombe,2617,melbourne,02 7239 8024,4486 8421 7570 4931,41981.14,75,50511.9,15,22,m,74.975,united state of america,Married,18
rec-9282-dup-0,,bethariie,geoahge,2902,melpourne,,5560 3131 1462 9189,57014.51,61,49333.1,84,45,na,79.211,Australia,Seperated,12
rec-9282-org,male,bethanie,george,2902,melbourne,04 5843 9669,5560 3131 1462 9189,57014.51,61,49333.1,84,45,na,79.211,Australia,Seperated,12
rec-9283-dup-0,male,telaney,matszone,missing,melbourne,,601 9250 6411 5811,39760.06,29,39874.4,88,61,m,76.737,united state of america,Married,4
rec-9283-dup-1,male,delaney,matsone,2608,,,6011 9250 6411 5811,39760.06,29,39874.4,18,61,m,76.737,united state of america,Married,4
rec-9283-dup-2,,delaney,maszone,2607,melbouene,,6011 9250 6411 5811,39760.06,29,39874.4,8,61,m,76.737,united state of america,Married,4
rec-9283-org,male,delaney,mazzone,2607,melbourne,02 0667 1677,6011 9250 6411 5811,39760.06,29,39874.4,88,61,m,76.737,united state of america,Married,4
